news_id,publish_time,platform,check_time,label,url,title,content,pic_url,hashtag,DeepSeek-V3,Moonshot-v1,doubao-1.5-pro-32k,Claude 3.7 Sonnet,ChatGPT-4o-latest,Unnamed: 15,AIGen,AIGen_title,AIGen_content,AIGen_Processed,gen_qualitygen_quality_finally
news_plf12s05238,2020/6/22,微博,,事实,,,【仅用70小时！北京协和医院建成核酸采样方舱】6月21日晚，经过70个小时的奋战，北京协和医院新冠核酸采样方舱项目正式完工。方舱服务区在医院急诊北广场东侧，内设8间采样室、4间开单室和2间综合服务室，提升了医院新冠核酸采样能力。据了解，北京协和核酸采样方舱22日起投入使用。,"['https://wx4.sinaimg.cn/orj360/774a7b6dly1gg0tc8xcr0j20hl0c83zc.jpg', 'https://wx2.sinaimg.cn/orj360/774a7b6dly1gg0tc8wqj9j20hl0fn753.jpg', 'https://wx2.sinaimg.cn/orj360/774a7b6dly1gg0tc8ws9ij20hj0ck752.jpg', 'https://wx2.sinaimg.cn/orj360/774a7b6dly1gg0tc91pz9j20hg0cwwf9.jpg', 'https://wx4.sinaimg.cn/orj360/774a7b6dly1gg0tc8y7pij20hk0cm0tw.jpg', 'https://wx2.sinaimg.cn/orj360/774a7b6dly1gg0tc8wyq6j20hh0bw3yu.jpg']",医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05239,2015/12/11,微博,,事实,,,【罕见病新药，转基因母鸡造】12月8日，美国食药监局批准了一种用于治疗罕见病的新药。这没有什么，但和药物一同获批的，还有一种经过基因编辑的鸡，药物分子就藏在它们的蛋里。啥，难道以是要把鸡蛋当药吃吗——并不，药物生产者只是会从这种特殊的鸡蛋中提取他们所需的分子。http://t.cn/R47EC0X,http://ww2.sinaimg.cn/large/6e53d84fgw1eyvnsxyjckj209q06fdfz.jpg,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05240,2020/7/7,微博,,事实,,,分享图片#大熊猫双胞胎顺顺溜溜病亡#饲养员是专业的。。兽医是专业的。。三甲医院的医生是专业的。。那么。。最不专业的应该就是接客了吧。。@成都大熊猫繁育研究基地,['https://wx3.sinaimg.cn/orj360/6de4eff9gy1ggivjng425j20u016me82.jpg'],医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05241,2021/3/19,微博,,事实,,,【#南昌新冠疫苗接种门诊地址和电话公布#】南昌市正在有序推进新型冠状病毒疫苗（简称“新冠疫苗”）接种工作。为了方便集体单位和市民预约、接种，特公示全市各县（区）新冠疫情防控指挥部、各新冠疫苗接种门诊地址和电话。现阶段，原则上按照属地管理，仅接受有接种意愿的集体单位到单位地所在的县（...全文,"['https://wx4.sinaimg.cn/orj360/9af7349dgy1gooy1h02sjj20ku0fsjy1.jpg', 'https://wx2.sinaimg.cn/orj360/9af7349dgy1gooy1h2097j20im11i4h9.jpg']",医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05242,2018/6/21,微博,,事实,,,#dr.g科学育儿#【谣言粉碎G：宝宝夏天不能吹空调，吹了就会得空调病？】宝宝都快热化了还不给宝宝开空调？那可真不行，宝宝是怕热不怕冷的，不给宝宝吹空调可能会捂热综合征甚至中暑。只要吹空调的姿（知）势（识）正确，放心给宝宝用上空调吧！千万别对着吹哦DrG科学育...,['https://wx2.sinaimg.cn/crop.0.6.1920.1067/006pqR4Qly1fsiqwb32rlj31hc0u0dsz.jpg'],医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05243,2015/11/10,微博,,事实,,,美国老兵教你快要失传的溺水自救技巧。非常有用的救生技能，还有一定要教会你女朋友跟你妈http://t.cn/RUJKiOK,,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05244,2018/7/25,微博,,事实,,,之前有评论说闪电站小猪不敢挖武汉生物的背景，这里就说下吧。武汉生物制品研究所有限责任公司创建于1950年，隶属于(xx)院国资委主管的中国医药集团总公司下属的中国生物技术股份有限公司，简单点说背后是国企央企，有相关背景的还有北京天坛生物。武汉生物的疫苗问题，至今却连个原因都没查到，更别谈问责了。感谢中国之声这些大媒体为大家发声！闪电站小猪...,['https://wx3.sinaimg.cn/large/005Kco1nly1ftmko6rtzjj30no0dc0tz.jpg'],医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05245,2012/4/21,微博,,事实,,,继《敬爱的仓老师》之后，时隔很久，为大家带来第二弹众星激情朗诵视频《黑心厂商们滚蛋吧》；毒高汤、毒蔬菜、毒胶囊...从建材造假到食品造假到医药造假…其实我们要求很低，只想健康的活着，可是为什么，这个要求很奢侈...@优酷网@优酷搞笑http://t.cn/zOWqsNy,,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05246,2021/3/16,微博,,事实,,,【CCTV新闻联播｜国务院联防联控机制新闻发布会我国已接种新冠病毒疫苗6498万人次】国务院联防联控机制今天（3月15日）在国新办召开发布会，介绍推进新冠疫苗接种有关情况。国家卫生健康委介绍，截至3月14日，我国已接种新冠病毒疫苗6498万人次。正按照重点人群、高危人群和其他人群依序推进的原则组...全文,,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05247,2020/7/8,微博,,事实,,,#大熊猫双胞胎顺顺溜溜病亡#[泪][泪][泪]真的太意外了！10年前我工作原因几乎每年一二个月都会去大熊猫基地，每年都会看到刚出生的仔仔睡在保育房内，说实话成都大熊猫基地在人力物力给熊猫的食物、营养都很周全！熊猫的宿舍打扫的也是很干净！包括10年基地内的公共厕所也堪称五星很可干净而且配备了厕纸！七月过后最受欢迎就是才出生两三个月的幼仔，它们毛茸茸的躺在床上一个挨着一个，大家都自觉的在窗外观看并且才像机的闪光灯关掉，那会的游客不会像现在这么多的人。今年是不太顺利的一年，希望所有的动物也能平安健康的成长！,,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05248,2015/4/21,微博,,事实,,,【[话筒]塑料瓶底部的秘密】塑料瓶经常用，但你知道塑料瓶底的数字代表的含义吗？为了你的健康请看完全文，并转给我们的亲朋好友。（转）,http://ww4.sinaimg.cn/large/61e6c012jw1ercyh6ndtrj20c80eu3z9.jpg,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05249,2020/2/25,微博,,事实,,,【世卫外方组长：目前只有一种药可能有效，就是瑞德西韦】中国—世界卫生组织新冠肺炎联合专家考察组外方组长、世卫组织总干事高级顾问布鲁斯·艾尔沃德（BruceAylward）表示，“中国争取来的这一段宝贵时间要用好，尽管我们列出了很长的研究清单，但也强调研究项目应该有优先次重，以便快速地掌握知识以进一步阻断病毒传播，进一步降低重症率及病死率。目前只有一种药可能有效，就是瑞德西韦。我们需要开始优先那些可能帮助我们更快挽救生命的研究项目。”,['https://wx4.sinaimg.cn/orj360/9b79681fly1gca724u7tyj20j60dnab2.jpg'],医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05250,2014/3/27,微博,,事实,,,睡觉前一定要先去上个厕所，就算几分钟前已经去过厕所了，已经躺在床上玩手机，那一会睡觉还要再去一趟，否则会陷入要不要去厕所的纠结中，然后才开始酝酿尿意，然后时间过去很久，最终还是起身去厕所。。你是不是也有这种强迫症。。。我不是故意在这个时候放这个图。。。,http://ww4.sinaimg.cn/large/43a39d58gw1eeur132tmrj20o40ioq6c.jpg,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05251,2020/2/22,微博,,事实,,,投稿：到今天正好割双眼皮半年了，之前眼角增生的地方也慢慢淡化了，现在基本看不出增生的痕迹，不过手术的疤痕还是有的，化了妆基本看不出来，术式选择的全切，宽度8.5mm，形状开扇。,"['https://wx2.sinaimg.cn/orj360/652c4294gy1gc55y4fuxxj20hw0hwjto.jpg', 'https://wx3.sinaimg.cn/orj360/652c4294gy1gc55y4keptj20hx0hxwgp.jpg', 'https://wx1.sinaimg.cn/orj360/652c4294gy1gc55y4e49rj20hw0hwac1.jpg', 'https://wx2.sinaimg.cn/orj360/652c4294gy1gc55y4l4grj20u00u0gpw.jpg', 'https://wx4.sinaimg.cn/orj360/652c4294gy1gc55y4o9o9j20u013z7cn.jpg', 'https://wx4.sinaimg.cn/orj360/652c4294gy1gc55y4lyhqj20u00u0jwj.jpg']",医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05252,2020/2/18,微博,,事实,,,据东方网报道，全国首个批准上市的对新冠肺炎具有潜在疗效的药物，法匹拉韦已开始紧锣密鼓生产，预计在2月下旬投放市场。第一批预计产出十万片。随着产能不断扩大，法匹拉韦未来月产能或将达到一千万片。此外，除了法匹拉韦外，国家科技部所提到另外两款药品，瑞德西韦与磷酸氯喹也正在进行相关的试验。『最新！高福回应失责指控：我不能去网络吵架，在研究病毒；全国新增1749例，湖北以外地区已15连降』http://t.cn/A6hNMhfG,,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05253,2016/12/11,微博,,事实,,,现在能为父母的健康做点什么？,"['http://ww3.sinaimg.cn/large/67dd74e0gw1fan9j670dsj20c81s97ca.jpg', 'http://ww3.sinaimg.cn/large/67dd74e0gw1fan9j8yg7lj20c81d9q9i.jpg', 'http://ww3.sinaimg.cn/large/67dd74e0gw1fan9jc1beoj20c821d10n.jpg', 'http://ww1.sinaimg.cn/large/67dd74e0gw1fan9jg2h8fj20c821twnm.jpg']",医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05254,2020/7/6,微博,,事实,,,#大熊猫双胞胎顺顺溜溜病亡#①不给大熊猫吃合格的竹子②把成实送去打黑工，导致这只熊猫有精神疾病③让大熊猫频繁接客，与没有消毒身上带有细菌的人接触④顺溜在四月中旬就已死亡，同期还有几只熊猫幼崽和大熊猫得病，目前生死未卜这就是成都大熊猫繁育基地干的好事儿。熊猫名义上是尊贵的“国宝”，可实际待遇甚至比其他一些珍稀动物还差说起③的时候，我有必要说声对不起。就想到前些年去上海野生动物园，在小动物乐园里有个活动，只要你捐钱就可以抱一次小老虎（小狮子）。那时候我欢天喜地的抱了。现在想想，这就是对它们的伤害。,,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05255,2020/9/28,微博,,事实,,,【#武汉#江城互联网医院首现“辅医”模式，线上问诊人均7分钟】足不出户就可网上复诊、开药等，近年来，越来越多的患者使用和认可互联网医院。然而，一些互联网医院存在候诊等待时间长、用户体验感不佳等问题。昨日，武汉市第一医院互联网医院正式启动上线仪式，该院首创“辅医”介入模式，让患者线上问诊所花费的时间保持在7分钟左右，更方便快捷。http://t.cn/A6bhOCsb（楚天都市报）#武汉[地点]#,"['https://wx3.sinaimg.cn/orj360/7a26e286gy1gj62vpclpaj20hs0bu12n.jpg', 'https://wx4.sinaimg.cn/orj360/7a26e286gy1gj62vrnj32j20hs0bn13f.jpg', 'https://wx3.sinaimg.cn/orj360/7a26e286gy1gj62vt5t1vj20hs0buaho.jpg', 'https://wx2.sinaimg.cn/orj360/7a26e286gy1gj62vvraa6j20hs0bu7em.jpg']",医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05256,2016/6/10,微博,,事实,,,就是。测血糖的那个东西，我也有一个。但是否需要医生处方已没有特别的记忆。另外，据说有些日本代买的糖尿病药是从在日本取得了药剂师资格的中国人那儿拿到的。药剂师的做法算不算违法呢？…,['//ww4.sinaimg.cn/thumb150/8ffabadbjw1f4ptxw56y1j20ku0yadn8.jpg'],医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05257,2020/8/18,微博,,事实,,,#黄岩城事#【我区启动“阳光执法”专项监督活动】近日，黄岩区“阳光执法”专项监督活动启动。本次专项监督活动主要检查对象为药品零售店，在各个药店，检查人员对经营证照、药师在岗情况、药品储存环境、药品陈列情况等方面展开检查，还随机抽查了具体药品，并根据药店出示的相关购销记录，对药品供应商的资质，药品的验收、销售等情况做了细致严格的核对检查。,,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05259,2015/11/21,微博,,事实,,,#健康时间#【[推荐]寒潮突袭，学学冬季强身六部曲】一阵阵北风吹来冬日的寒意，于是不少体质弱，抵抗力差的人一出门就流鼻涕，甚至出现轻微的感冒症状。专家称，想要抵御寒冷、预防感冒，不妨从以下6个生活细节入手。天气再冷，你的身体也会棒棒哒！[耶],http://ww1.sinaimg.cn/large/6a5ce645jw1ey8etasamjj20c80c70u1.jpg,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05260,2015/11/10,微博,,事实,,,【注意！电暖气离沙发、床太近会自燃】把电暖器放在距沙发不到30厘米处，对着沙发，几十分钟后布沙发起火了！小太阳电暖气在工作时，温度高达三四百度，使用时一定要远离布类、打火机、花露水、空气清新剂等易爆物品，以免发生灾祸。有老人、儿童的房间更要谨慎使用。@北京消防,http://ww2.sinaimg.cn/large/75b1a75fjw1exvlx7fm5kg204g03khdt.gif,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05261,2021/3/19,微博,,事实,,,#温馨提示##南昌全力抗击疫情#【南昌市新冠疫情防控指挥部和新冠疫苗接种门诊信息公告】南昌市正在有序推进新型冠状病毒疫苗（简称“新冠疫苗”）接种工作。为了方便集体单位和市民预约、接种，特公示全市各县（区）新冠疫情防控指挥部、各新冠疫苗接种门诊地址和电话。现阶段，原则上按照属...全文,"['https://wx3.sinaimg.cn/orj360/90265ac7gy1goozzl6q6qj20jg0cz0uv.jpg', 'https://wx1.sinaimg.cn/orj360/90265ac7gy1goozzl3cavj20ko0e7n00.jpg', 'https://wx3.sinaimg.cn/orj360/90265ac7gy1goozzl2ltmj20im0egt8u.jpg', 'https://wx4.sinaimg.cn/orj360/90265ac7gy1goozzl1foaj20kn09sweh.jpg']",医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05262,2020/5/21,微博,,事实,,,#全民核酸检测#原来做核酸检测这么可怕?还好我这一队的检疫人员不是戳鼻子的也就只是在喉咙里搅了两圈而已心疼戳鼻子的同学,['https://wx3.sinaimg.cn/orj360/006zMSdlgy1gf125gvb3uj31jk0v9qen.jpg'],医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05263,2012/9/9,微博,,事实,,,【历史上最长寿的人】李庆远(1677-1933)，寿享256年，是清末民初的中医药学者。在他100岁时因在中医中药方面的杰出成就获政府特别奖励，在他200岁时，仍常去大学讲学。李庆远一生娶过24个妻子，子孙满堂,http://ww1.sinaimg.cn/large/a2037410jw1dwqov28lwvj.jpg,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05264,2020/5/21,微博,,事实,,,"""西半球最大的城市圣保罗正在成为冠状病毒大流行的最新全球热点。据MarinaLopes报道，过去一周，随着公共卫生基础设施的崩溃，以及巴西总统JairBolsonaro继续对危机置若罔闻，该市确诊病例激增34%，至少510人死亡。""仅在周二，巴西就有1000多人死于冠状病毒。巴西目前在世界范围内排名第三，确诊病例为25.5万人，仅次于美国和俄罗斯。与民粹主义者博尔索纳罗保持友好关系的特朗普表示，他正在考虑禁止从美国出境。“巴西遇到了一些麻烦，毫无疑问，”特朗普在白宫对记者说。“我不希望有人来这里感染我们的人。”#美国##新冠肺炎##美国疫情##巴西#",,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05265,2015/4/20,微博,,事实,,,【致癌食物黑名单(上)，为健康转！】①腌制食品：咸鱼产生的二甲基亚硝酸盐，在体内可转化为致癌物质二甲基亚硝酸胺。咸蛋咸菜也应少吃。②烧烤食品：烤牛肉、烤鸭、烤鹅、烤乳猪、烤羊肉串等。③熏制食品：如熏肉、熏蛋、熏豆腐干等含苯并芘致癌物，经常食用易得食道癌和胃癌。,,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05266,2020/11/28,微博,,事实,,,【新冠和流感出现合并感染，张文宏：在冬季常见，不要感到恐惧】#张文宏称流感新冠合并感染在冬季常见#针对近日出现了新冠和流感一起得的病例，张文宏28日在接受采访时表示并不奇怪。张文宏介绍，今年1月底2月初的时候国际上已经发表论文，合并感染在自然界和呼吸道疾病中本来就很常见。此外，张文宏还...全文,,医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05267,2017/1/29,微博,,事实,,,#过大年#【大年初一杭州很多医生都在传这张图！】这几天，很多眼科医生都在传这张照片(图1)。年三十到初一，有12位眼球破裂的病人被送到浙医二院，都是烟花爆竹惹的祸！有的眼睛已没有光感，很难保住……医生提醒：远离烟花爆竹，注意人身安全。如果烟花哑掉，不要轻易接近！|大年初一，...,"['http://ww1.sinaimg.cn/large/a716fd45jw1fc7rxzn0mqj20ck0kcabt.jpg', 'http://ww4.sinaimg.cn/large/a716fd45jw1fc7rxzr6dgj20ck0f6jt9.jpg', 'http://ww2.sinaimg.cn/large/a716fd45jw1fc7rxzv6osj20ck0gr76l.jpg', 'http://ww2.sinaimg.cn/large/a716fd45jw1fc7ry037bbj20ck098t9s.jpg']",医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05268,2018/3/4,微博,,事实,,,“只要有需要，随时叫我”！数十位“熊猫大侠”来到@武汉广场捐血点，他们有的向路人宣传献血常识，有的办理献血证发放纪念品为献血者服务，更多人挽袖献血。武汉稀有血型爱心之家成立16年来，无数Rh阴性血志愿者为患病同胞奉献热血，为他们点赞！#雷锋精神##两会—公益#|武汉·武汉...,"['//ww2.sinaimg.cn/large/629a1c8dgy1fp0xhhpx0ej237k2eo7wk.jpg', '//ww1.sinaimg.cn/large/629a1c8dgy1fp0xhlzq2rj22eo37khdv.jpg', '//ww2.sinaimg.cn/large/629a1c8dgy1fp0xhqxlgvj22eo37kkjn.jpg', '//ww4.sinaimg.cn/large/629a1c8dgy1fp0xhwbkkej237k2eo4qs.jpg', '//ww3.sinaimg.cn/large/629a1c8dgy1fp0xhx1jtmj209g09gq3k.jpg', '//ww1.sinaimg.cn/large/629a1c8dgy1fp0xi24u0qj237k2eohdw.jpg', '//ww1.sinaimg.cn/large/629a1c8dgy1fp0xi5n9aaj237k2eo1kz.jpg', '//ww4.sinaimg.cn/large/629a1c8dgy1fp0xib468gj237k2eohdw.jpg', '//ww2.sinaimg.cn/large/629a1c8dgy1fp0xih1ulbj237k2eo7wk.jpg']",医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
news_plf12s05269,2020/12/8,微博,,事实,,,【#重庆#江津疫情最新通报：一名自尼泊尔返渝人员出院后复阳已重新收治】据@江津发布最新通报：据江津区新型冠状病毒感染的肺炎疫情防控工作领导小组办公室最新消息，今年9月，从尼泊尔返回重庆时确诊的境外输入性病例温某某(江津人)，经市、区两级定点医疗机构治疗、医学观察并多次核酸检测阴性后回...全文,['https://wx3.sinaimg.cn/orj360/9be5b7a2ly1glgq0q8055j20tz0qxwrh.jpg'],医药健康,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",,"Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.","Contains risky content, please request from the corresponding author.",good
